"id","Size","color"
"art collectors","0.487","#690000"
"fine art fans","0.452","#690000"
"impulsive shoppers","0.441","#D3D3D3"
"museum visitors","0.424","#690000"
"art aficionados","0.424","#690000"
"fingerpainting fans","0.381","#690000"
"pottery fans","0.377","#690000"
"ceramic fans","0.377","#690000"
"coin collectors","0.373","#D3D3D3"
"art fans","0.368","#690000"
"art aficionados- learning more","0.368","#D3D3D3"
"art and theatre fans","0.368","#690000"
"book collectors","0.367","#D3D3D3"
"sculpting fans","0.363","#690000"
"china interested","0.362","#D3D3D3"
"painting fans","0.355","#690000"
"home design fans- feng shui","0.354","#D3D3D3"
"elegant calligraphers","0.353","#D3D3D3"
"aspiring artists","0.352","#690000"
"art and photography books readers","0.352","#690000"
"trade fair businessmen","0.348","#D3D3D3"
"sports memorabilia collectors","0.346","#D3D3D3"
"chinese cuisine fans","0.33","#D3D3D3"
"tai chi practitioners","0.328","#D3D3D3"
"professional artists","0.327","#D3D3D3"
"religious devotees- buddhism","0.321","#D3D3D3"
"diorama creators","0.32","#D3D3D3"
"archaeology buffs","0.319","#D3D3D3"
"basketball fans- attendees","0.318","#D3D3D3"
"history buffs","0.31","#D3D3D3"
"crystal collectors","0.309","#D3D3D3"
"miniature art fans","0.308","#690000"
"doll collectors","0.307","#D3D3D3"
"home design fans- tableware","0.307","#D3D3D3"
"bonsai tree growers","0.306","#D3D3D3"
"jewellery makers","0.306","#D3D3D3"
"curators and museum staff","0.306","#D3D3D3"
"sketching fans","0.303","#690000"
"furniture builders","0.301","#D3D3D3"
"asia interested","0.3","#D3D3D3"
"kung fu practitioners","0.298","#D3D3D3"
"hong kong interested","0.298","#D3D3D3"
"tapestry creators","0.298","#D3D3D3"
"drawing fans","0.29","#690000"
"cartier fans","0.29","#D3D3D3"
"mahjong players","0.289","#D3D3D3"
"luxury jewellery buyers- female","0.288","#D3D3D3"
"baseball fans","0.287","#D3D3D3"
"history book readers","0.285","#D3D3D3"
"home design fans- decorating","0.285","#D3D3D3"
"home design fans- interior design","0.285","#D3D3D3"
"home design fans","0.285","#D3D3D3"
"emilio pucci fans","0.285","#D3D3D3"
"isabel marant fans","0.283","#D3D3D3"
"luxury accessory wearers- female","0.283","#D3D3D3"
"glassblowing gurus","0.283","#D3D3D3"
"home design fans- paint","0.282","#D3D3D3"
"japanese cuisine fans","0.281","#D3D3D3"
"swarovski fans","0.278","#D3D3D3"
"wood carving artists","0.276","#D3D3D3"
"kitchen upgraders- kitchen furniture","0.275","#D3D3D3"
"tiffany & co. fans","0.274","#D3D3D3"
"home design fans- dining room furniture","0.274","#D3D3D3"
